year,playID,posteam,Home_game,defteam,yardline_100,half_seconds_remaining,game_seconds_remaining,scored,down,goal_to_go,ydstogo,kick_distance,timeouts_remaining,score_differential,kicker,kicker_player_id
2012,20121202012108,GB,1,MIN,35,3,1803,0,1,0,5,53,0,-4,M.Crosby,00-0025580
2012,20121202031990,ARI,0,NYJ,30,3,1803,1,4,0,5,48,1,0,J.Feely,00-0019770
2012,20121202132085,PHI,0,DAL,25,3,1803,1,3,0,1,43,0,4,A.Henery,00-0028058
2012,20121209061731,CAR,1,ATL,13,3,1803,1,4,0,9,31,0,13,G.Gano,00-0026858
2012,20121209041918,JAC,1,NYJ,37,3,1803,0,3,0,3,55,0,3,J.Scobee,00-0022874
2012,20121209101692,SF,1,MIA,19,3,1803,1,4,0,18,37,1,0,D.Akers,00-0000108
2012,20121216122051,OAK,1,KC,39,3,1803,1,1,0,10,57,0,6,S.Janikowski,00-0019646
2012,20121216132351,SF,0,NE,2,3,1803,1,3,1,2,20,0,11,D.Akers,00-0000108
2013,20130922062263,NE,1,TB,35,3,1803,1,3,0,2,53,0,11,S.Gostkowski,00-0024333
2013,20130922012064,GB,0,CIN,8,3,1803,1,4,1,8,26,1,-2,M.Crosby,00-0025580
2013,20130929022131,CHI,0,DET,10,3,1803,1,2,1,10,28,3,-20,R.Gould,00-0023252
2013,20131020002092,TB,0,ATL,17,3,1803,1,4,1,17,36,0,-16,R.Lindell,00-0019310
2013,20131117012538,CHI,1,BAL,28,3,1803,1,2,0,20,46,1,-8,R.Gould,00-0023252
2013,20131124082292,ARI,1,IND,32,3,1803,1,4,0,3,50,0,20,J.Feely,00-0019770
2013,20131208082080,WAS,1,KC,32,3,1803,1,4,0,2,50,0,-30,K.Forbath,00-0028787
2013,20131208092491,DEN,1,TEN,46,3,1803,1,3,0,3,64,0,-4,M.Prater,00-0023853
2013,20131215002193,WAS,0,ATL,19,3,1803,1,3,0,5,37,0,0,K.Forbath,00-0028787
2013,20131222081836,TB,0,STL,17,3,1803,1,4,1,17,35,1,-7,R.Lindell,00-0019310
2013,20131222071953,CHI,0,PHI,32,3,1803,1,2,0,10,50,0,-24,R.Gould,00-0023252
2014,20140907082193,PIT,1,CLE,16,3,1803,1,2,0,3,34,1,21,S.Suisham,00-0023001
2014,20140921032045,DET,1,GB,23,3,1803,0,2,0,10,41,2,4,N.Freese,00-0031093
2014,20140921052027,NE,1,OAK,2,3,1803,1,4,1,2,21,0,4,S.Gostkowski,00-0024333
2014,20140921132075,PIT,0,CAR,27,3,1803,1,4,0,9,45,0,3,S.Suisham,00-0023001
2014,20140928002027,BAL,1,CAR,39,3,1803,0,3,0,3,57,0,14,J.Tucker,00-0029597
2014,20141005031943,BAL,0,IND,33,3,1803,1,3,0,8,52,0,-6,J.Tucker,00-0029597
2014,20141012012490,NE,0,BUF,35,3,1803,1,2,0,3,53,1,3,S.Gostkowski,00-0024333
2014,20141012072246,BAL,0,TB,46,3,1803,0,4,0,1,64,0,38,J.Tucker,00-0029597
2014,20141102012036,CLE,1,TB,25,3,1803,1,1,0,10,43,0,-4,B.Cundiff,00-0020972
2014,20141102021911,DAL,1,ARI,17,3,1803,0,4,0,11,35,2,-5,D.Bailey,00-0028660
2014,20141102072026,SF,1,STL,37,3,1803,0,3,0,13,55,0,0,P.Dawson,00-0004091
2014,20141102092317,OAK,0,SEA,32,3,1803,0,1,0,10,51,0,-20,S.Janikowski,00-0019646
2014,20141109092055,NYG,0,SEA,23,3,1803,1,3,0,8,41,0,0,J.Brown,00-0021940
2014,20141123002252,CLE,0,ATL,42,3,1803,0,3,0,5,60,2,-1,B.Cundiff,00-0020972
2014,20141130092224,ATL,1,ARI,5,3,1803,1,3,0,4,23,3,8,M.Bryant,00-0020578
2014,20141214072408,OAK,0,KC,35,3,1803,1,3,0,4,53,1,-9,S.Janikowski,00-0019646
2015,20150920102402,BAL,0,OAK,3,3,1803,1,1,1,3,21,1,-3,J.Tucker,00-0029597
2015,20151001001772,PIT,1,BAL,18,3,1803,1,2,0,11,36,0,3,J.Scobee,00-0022874
2015,20151108002135,STL,0,MIN,27,3,1803,1,4,0,7,45,0,2,G.Zuerlein,00-0029621
2015,20151115112423,ARI,0,SEA,25,3,1803,1,1,0,10,43,0,12,C.Catanzaro,00-0030896
2015,20151122062336,CAR,1,WAS,24,3,1803,1,1,0,10,42,0,14,G.Gano,00-0026858
2015,20151126011963,CAR,0,DAL,7,3,1803,1,4,1,7,25,2,15,G.Gano,00-0026858
2015,20151206032020,CLE,1,CIN,29,3,1803,1,1,0,10,47,0,-20,T.Coons,00-0031112
2015,20151213132003,BAL,1,SEA,12,3,1803,1,1,0,10,30,1,-11,J.Tucker,00-0029597
2016,20160103022314,BAL,0,CIN,31,3,1803,1,2,0,10,49,0,-1,J.Tucker,00-0029597
2016,20160103032138,CLE,1,PIT,15,3,1803,1,4,0,10,33,0,-8,T.Coons,00-0031112
2016,20160911081985,MIN,0,TEN,38,3,1803,0,3,0,7,56,0,-10,B.Walsh,00-0029576
2016,20160918032244,HOU,1,KC,39,3,1803,0,3,0,10,57,0,10,N.Novak,00-0023096
2016,20160926002454,NO,1,ATL,39,3,1803,1,4,0,6,57,0,-14,W.Lutz,00-0032569
2016,20161009022071,PHI,0,DET,32,3,1803,1,4,0,15,50,1,-14,C.Sturgis,00-0030390
2016,20161009092066,BUF,0,LA,5,3,1803,1,1,1,5,23,0,0,D.Carpenter,00-0026003
2016,20161030022703,NE,0,BUF,33,3,1803,1,2,0,3,51,0,11,S.Gostkowski,00-0024333
2016,20161218061947,IND,0,MIN,32,3,1803,1,2,0,6,50,1,24,A.Vinatieri,00-0016919
2016,20161224071916,NO,1,TB,16,3,1803,1,4,0,9,34,0,3,W.Lutz,00-0032569
2017,20170101061883,NYJ,1,BUF,12,3,1803,1,1,0,10,30,0,4,N.Folk,00-0025565
2017,20170101022174,GB,0,DET,35,3,1803,1,4,0,4,53,2,-7,M.Crosby,00-0025580
2017,20170910042419,DET,1,ARI,40,3,1803,1,4,0,4,58,0,-3,M.Prater,00-0023853
2017,20170924121819,LAC,1,KC,11,3,1803,1,4,0,9,29,0,-10,Y.Koo,00-0033702
2017,20171022052362,LA,1,ARI,35,3,1803,1,4,0,17,53,0,20,G.Zuerlein,00-0029621
2017,20171022082002,PIT,1,CIN,6,3,1803,1,3,1,6,24,0,3,C.Boswell,00-0031136
2017,20171029002137,MIN,0,CLE,16,3,1803,1,1,0,10,34,1,-4,K.Forbath,00-0028787
2017,20171029052093,ATL,0,NYJ,27,3,1803,1,4,0,18,45,0,-7,M.Bryant,00-0020578
2017,20171029022306,IND,0,CIN,15,3,1803,1,2,0,3,33,0,0,A.Vinatieri,00-0016919
2017,20171112051895,NYJ,0,TB,29,3,1803,1,4,0,27,47,2,-3,C.Catanzaro,00-0030896
2017,20171119021765,BAL,0,GB,21,3,1803,1,4,0,1,39,0,3,J.Tucker,00-0029597
2017,20171217111968,OAK,1,DAL,21,3,1803,0,2,0,20,39,0,-10,G.Tavecchio,00-0028907
2017,20171231112033,TEN,1,JAX,21,3,1803,1,4,0,2,39,0,6,R.Succop,00-0026968
2018,20180930071946,PHI,0,TEN,9,3,1803,1,4,0,2,27,0,4,J.Elliott,00-0033787
2018,20180930032000,GB,1,BUF,34,3,1803,1,2,0,10,52,0,13,M.Crosby,00-0025580
2018,20180930012426,CHI,1,TB,32,3,1803,1,4,0,7,50,0,32,C.Parkey,00-0030850
2018,20181007001957,TEN,0,BUF,36,3,1803,1,4,0,14,54,1,-4,R.Succop,00-0026968
2018,20181014062197,NYJ,1,IND,14,3,1803,1,2,0,10,32,0,6,J.Myers,00-0031492
2018,20181021032004,IND,1,BUF,18,3,1803,1,1,0,10,36,0,21,A.Vinatieri,00-0016919
2018,20181104072096,HOU,0,DEN,28,3,1803,1,2,0,3,46,0,3,K.Fairbairn,00-0032726
2018,20181118042112,TEN,0,IND,24,3,1803,1,1,0,10,42,1,-24,R.Succop,00-0026968
2018,20181125102116,MIN,1,GB,38,3,1803,0,2,0,15,56,0,0,D.Bailey,00-0028660
2009,20091018114248,BUF,0,NYJ,28,4,4,0,2,0,12,46,0,0,R.Lindell,00-0019310
2009,20091129113812,BAL,1,PIT,37,4,4,0,4,0,12,56,0,0,B.Cundiff,00-0020972
2010,20101107004554,NYJ,0,DET,18,4,4,1,2,0,10,36,0,-3,N.Folk,00-0025565
2011,20110918104002,DAL,0,SF,30,4,4,1,4,0,4,48,0,-3,D.Bailey,00-0028660
2011,20111106114406,STL,0,ARI,24,4,4,0,2,0,2,42,0,0,Josh.Brown,00-0021940
2011,20111113084293,ATL,1,NO,9,4,4,1,4,1,9,27,0,-3,M.Bryant,00-0020578
2012,20120909013966,MIN,1,JAC,37,4,4,1,2,0,4,55,3,-3,B.Walsh,00-0029576
2014,20140907004293,ATL,1,NO,33,4,4,1,4,0,9,51,0,-3,M.Bryant,00-0020578
2014,20141026074061,MIN,0,TB,19,4,4,1,1,0,10,38,0,-3,B.Walsh,00-0029576
2015,20151018004385,CHI,0,DET,11,4,4,1,1,0,10,29,2,-3,R.Gould,00-0023252
2015,20151108064965,PIT,1,OAK,1,4,4,1,1,1,1,18,0,0,C.Boswell,00-0031136
2015,20151129114286,NE,0,DEN,29,4,4,1,1,0,10,47,1,-3,S.Gostkowski,00-0024333
2015,20151228003816,DEN,1,CIN,26,4,4,0,3,0,11,45,1,0,B.McManus,00-0029822
2016,20160925054433,CLE,0,MIA,28,4,4,0,2,0,11,46,0,-1,C.Parkey,00-0030850
2016,20161030074167,OAK,0,TB,32,4,4,0,1,0,10,50,2,0,S.Janikowski,00-0019646
2018,20181021094292,TB,1,CLE,22,4,4,0,3,0,8,40,2,0,C.Catanzaro,00-0030896
2009,20090913031917,DEN,0,CIN,30,4,1804,1,3,0,9,48,1,0,M.Prater,00-0023853
2009,20091018112514,NYJ,1,BUF,26,4,1804,0,4,0,7,44,0,10,J.Feely,00-0019770
2009,20091102002248,ATL,0,NO,33,4,1804,0,2,0,10,51,0,-14,J.Elam,00-0004811
2009,20091115092531,ARI,1,SEA,9,4,1804,1,3,1,9,27,1,-10,N.Rackers,00-0019676
2009,20091122121960,OAK,1,CIN,39,4,1804,0,3,0,4,57,0,-7,S.Janikowski,00-0019646
2009,20091129072080,STL,1,SEA,37,4,1804,1,4,0,1,55,1,-6,Josh.Brown,00-0021940
2009,20091129102146,JAC,0,SF,14,4,1804,1,1,0,10,32,0,-17,J.Scobee,00-0022874
2009,20091213072432,MIN,1,CIN,26,4,1804,1,1,0,10,44,2,6,R.Longwell,00-0010072
2009,20091213001870,ATL,1,NO,8,4,1804,1,4,0,4,27,0,-10,M.Bryant,00-0020578
2009,20091217001712,JAC,1,IND,39,4,1804,0,3,0,5,57,1,-4,J.Scobee,00-0022874
2009,20091220052164,PHI,1,SF,8,4,1804,1,2,1,8,26,0,14,D.Akers,00-0000108
2009,20091227072038,TB,0,NO,16,4,1804,1,3,0,3,34,0,-17,C.Barth,00-0026138
2010,20100912091968,ATL,0,PIT,31,4,1804,1,3,0,3,49,1,-3,M.Bryant,00-0020578
2010,20100912072317,CHI,1,DET,13,4,1804,1,1,0,10,31,2,-4,R.Gould,00-0023252
2010,20100926091968,KC,1,SF,14,4,1804,1,3,0,4,32,1,4,R.Succop,00-0026968
2010,20101003012196,CLE,1,CIN,13,4,1804,1,3,0,6,31,0,0,P.Dawson,00-0004091
2010,20101031042131,WAS,0,DET,28,4,1804,1,1,0,10,46,0,3,G.Gano,00-0026858
2010,20101121131884,PHI,1,NYG,24,4,1804,0,4,0,19,42,1,10,D.Akers,00-0000108
2010,20101219052225,DAL,1,WAS,18,4,1804,0,4,0,3,35,2,13,D.Buehler,00-0027119
2011,20110102041864,HOU,1,JAC,15,4,1804,1,4,0,4,33,0,0,N.Rackers,00-0019676
2011,20110911062191,TB,1,DET,13,4,1804,1,2,0,10,31,0,-11,C.Barth,00-0026138
2011,20110918012189,BUF,1,OAK,21,4,1804,0,4,0,1,39,1,-18,R.Lindell,00-0019310
2011,20110926002158,WAS,0,DAL,32,4,1804,1,4,0,10,50,0,-3,G.Gano,00-0026858
2011,20111023021982,HOU,0,TEN,11,4,1804,1,4,0,1,29,0,17,N.Rackers,00-0019676
2011,20111023052066,TB,1,CHI,16,4,1804,1,4,0,1,33,0,-12,C.Barth,00-0026138
2011,20111106122089,BAL,0,PIT,33,4,1804,1,3,0,1,51,0,0,B.Cundiff,00-0020972
2011,20111120022193,BUF,0,MIA,38,4,1804,1,3,0,10,56,0,-25,D.Rayner,00-0023635
2011,20111124012159,MIA,0,DAL,10,4,1804,1,3,0,7,28,1,-7,S.Graham,00-0019536
2011,20111127051847,CAR,0,IND,27,4,1804,0,3,0,4,45,0,0,O.Mare,00-0010373
2011,20111127112071,PIT,0,KC,31,4,1804,1,4,0,8,49,1,4,S.Suisham,00-0023001
2011,20111224091879,STL,0,PIT,34,4,1804,0,4,0,15,52,1,-10,Josh.Brown,00-0021940
2011,20111224081996,CIN,1,ARI,23,4,1804,1,2,0,21,41,1,17,M.Nugent,00-0023482
2012,20120101031965,PIT,0,CLE,1,4,1804,1,3,1,1,19,0,-6,S.Suisham,00-0023001
2012,20120101061985,DAL,0,NYG,34,4,1804,0,1,0,10,52,0,-21,D.Bailey,00-0028660
2012,20120916042021,BAL,0,PHI,38,4,1804,1,2,0,10,56,0,7,J.Tucker,00-0029597
2012,20120923022058,MIN,1,SF,34,4,1804,1,3,0,5,52,0,11,B.Walsh,00-0029576
2012,20121007032248,NYG,1,CLE,22,4,1804,1,1,0,10,40,0,7,L.Tynes,00-0019778
2012,20121011002237,TEN,1,PIT,29,4,1804,1,1,0,10,47,3,3,R.Bironas,00-0020962
2012,20121028032015,IND,0,TEN,19,4,1804,0,4,0,1,37,0,-7,A.Vinatieri,00-0016919
2012,20121125061683,ATL,0,TB,4,4,1804,0,3,1,4,22,0,0,M.Bryant,00-0020578
2012,20121203002063,NYG,0,WAS,22,4,1804,1,1,0,10,40,0,0,L.Tynes,00-0019778
2012,20121209022319,PIT,1,SD,31,4,1804,1,2,0,10,49,0,-13,S.Suisham,00-0023001
2012,20121216102132,BUF,1,SEA,23,4,1804,1,3,0,10,41,1,-17,R.Lindell,00-0019310
2012,20121223062372,NO,0,DAL,19,4,1804,1,4,0,3,37,0,0,G.Hartley,00-0025824
2013,20130908051792,OAK,0,IND,30,4,1804,0,4,0,5,48,0,-7,S.Janikowski,00-0019646
2013,20130912002545,NE,1,NYJ,25,4,1804,0,4,0,10,43,0,10,S.Gostkowski,00-0024333
2013,20130915052000,TEN,0,HOU,29,4,1804,1,4,0,16,47,0,0,R.Bironas,00-0020962
2013,20130922002234,HOU,0,BAL,29,4,1804,1,2,0,1,47,0,-9,R.Bullock,00-0029421
2013,20130929012060,CLE,1,CIN,31,4,1804,0,4,0,4,49,0,4,B.Cundiff,00-0020972
2013,20131006052319,PHI,0,NYG,18,4,1804,1,1,0,10,36,1,9,A.Henery,00-0028058
2013,20131006092184,DAL,1,DEN,30,4,1804,1,2,0,10,48,0,-11,D.Bailey,00-0028660
2013,20131110092313,HOU,0,ARI,22,4,1804,0,4,0,10,40,0,4,R.Bullock,00-0029421
2013,20131117082184,TB,1,ATL,37,4,1804,0,3,0,1,55,0,17,R.Lindell,00-0019310
2013,20131124092482,OAK,1,TEN,14,4,1804,0,1,0,10,32,0,3,S.Janikowski,00-0019646
2013,20131125001800,WAS,1,SF,18,4,1804,1,4,0,1,35,0,-7,K.Forbath,00-0028787
2013,20131128001991,DET,1,GB,13,4,1804,0,2,0,10,31,0,8,D.Akers,00-0000108
2013,20131216002051,BAL,0,DET,14,4,1804,1,2,0,10,32,2,-1,J.Tucker,00-0029597
2013,20131229112041,TEN,1,HOU,37,4,1804,1,4,0,9,55,0,-4,R.Bironas,00-0020962
2013,20131229072021,NE,1,BUF,11,4,1804,1,4,0,10,29,2,10,S.Gostkowski,00-0024333
2014,20140907002095,ATL,1,NO,22,4,1804,1,1,0,10,40,0,-13,M.Bryant,00-0020578
2014,20140908012186,ARI,1,SD,26,4,1804,1,1,0,10,44,1,0,C.Catanzaro,00-0030896
2014,20140928072341,PIT,1,TB,32,4,1804,0,4,0,12,50,0,7,S.Suisham,00-0023001
2014,20141012092100,OAK,1,SD,35,4,1804,0,4,0,11,53,2,0,S.Janikowski,00-0019646
2014,20141026062458,NYJ,1,BUF,37,4,1804,1,4,0,1,55,2,-10,N.Folk,00-0025565
2014,20141026122149,NO,1,GB,19,4,1804,1,1,0,10,37,0,-3,S.Graham,00-0019536
2014,20141102032076,PHI,0,HOU,27,4,1804,1,4,0,12,45,1,1,C.Parkey,00-0030850
2014,20141102041787,NYJ,0,KC,21,4,1804,1,3,0,10,39,0,-14,N.Folk,00-0025565
2014,20141116041983,SEA,0,KC,9,4,1804,1,4,1,9,27,0,-4,S.Hauschka,00-0025944
2014,20141123062330,NE,1,DET,17,4,1804,1,1,0,10,35,0,15,S.Gostkowski,00-0024333
2014,20141201001864,MIA,0,NYJ,25,4,1804,1,4,0,10,43,0,-10,C.Sturgis,00-0030390
2014,20141214051924,DET,1,MIN,11,4,1804,1,4,0,2,29,1,-7,M.Prater,00-0023853
2014,20141221072057,TB,1,GB,24,4,1804,1,4,0,14,43,1,-10,P.Murray,00-0030626
2014,20141221082142,STL,1,NYG,2,4,1804,1,2,1,2,20,0,-10,G.Zuerlein,00-0029621
2015,20150913011780,SEA,0,STL,7,4,1804,1,4,0,2,25,1,-4,S.Hauschka,00-0025944
2015,20150921002054,NYJ,0,IND,30,4,1804,0,4,0,8,48,1,10,N.Folk,00-0025565
2015,20150927011893,CAR,1,NO,2,4,1804,1,3,1,2,20,0,-3,G.Gano,00-0026858
2015,20151025062044,MIN,0,DET,33,4,1804,1,4,0,18,51,0,-5,B.Walsh,00-0029576
2015,20151115001979,WAS,1,NO,5,4,1804,1,1,1,5,23,0,10,D.Hopkins,00-0030098
2015,20151115082258,MIN,0,OAK,35,4,1804,0,3,0,8,53,0,6,B.Walsh,00-0029576
2015,20151115102129,KC,0,DEN,15,4,1804,1,4,1,15,33,1,16,C.Santos,00-0031203
2015,20151122001982,DEN,0,CHI,6,4,1804,1,2,1,6,24,0,1,B.McManus,00-0029822
2015,20151126022368,GB,1,CHI,32,4,1804,1,2,0,10,50,0,-4,M.Crosby,00-0025580
2015,20151129082325,KC,1,BUF,36,4,1804,0,4,0,2,54,0,-2,C.Santos,00-0031203
2015,20151129092014,SF,1,ARI,35,4,1804,1,4,0,4,53,0,-6,P.Dawson,00-0004091
2016,20160911092136,SEA,1,MIA,20,4,1804,1,2,0,10,38,0,0,S.Hauschka,00-0025944
2016,20161023021698,WAS,0,DET,20,4,1804,1,4,0,1,38,1,-3,D.Hopkins,00-0030098
2016,20161023061998,BAL,0,NYJ,25,4,1804,1,4,0,2,44,0,-2,J.Tucker,00-0029597
2016,20161027002174,TEN,1,JAX,4,4,1804,1,1,1,4,22,0,24,R.Succop,00-0026968
2016,20161030002025,WAS,0,CIN,38,4,1804,0,4,0,1,55,0,3,D.Hopkins,00-0030098
2016,20161030012000,GB,0,ATL,11,4,1804,1,1,0,10,29,1,2,M.Crosby,00-0025580
2016,20161106082554,NO,0,SF,8,4,1804,1,1,1,8,26,1,8,W.Lutz,00-0032569
2016,20161106071922,LA,1,CAR,37,4,1804,0,1,0,10,55,2,-7,G.Zuerlein,00-0029621
2016,20161110002130,BAL,1,CLE,22,4,1804,1,3,0,10,40,0,-4,J.Tucker,00-0029597
2016,20161127051924,SD,0,HOU,36,4,1804,0,3,0,10,54,0,7,J.Lambo,00-0032087
2016,20161204011974,BAL,1,MIA,37,4,1804,1,2,0,10,55,0,21,J.Tucker,00-0029597
2016,20161211021932,CIN,0,CLE,18,4,1804,0,4,0,12,36,0,20,M.Nugent,00-0023482
2016,20161211082169,NO,0,TB,15,4,1804,1,3,1,15,34,1,-8,W.Lutz,00-0032569
2017,20170101042016,NE,0,MIA,34,4,1804,0,3,0,1,52,1,13,S.Gostkowski,00-0024333
2017,20170910082105,PHI,0,WAS,32,4,1804,1,2,0,10,50,0,0,C.Sturgis,00-0030390
2017,20170910101970,SEA,0,GB,15,4,1804,1,3,0,10,33,1,0,B.Walsh,00-0029576
2017,20170917071972,TB,1,CHI,32,4,1804,1,1,0,15,50,0,23,N.Folk,00-0025565
2017,20170917031987,TEN,0,JAX,23,4,1804,1,4,0,5,41,1,0,R.Succop,00-0026968
2017,20171001002107,NO,0,MIA,25,4,1804,1,3,0,10,43,0,0,W.Lutz,00-0032569
2017,20171001071939,NE,1,CAR,40,4,1804,1,1,0,10,58,1,-4,S.Gostkowski,00-0024333
2017,20171001042136,LA,0,DAL,26,4,1804,1,1,0,10,44,0,-11,G.Zuerlein,00-0029621
2017,20171001102146,LAC,1,PHI,10,4,1804,1,4,0,3,28,1,-9,Y.Koo,00-0033702
2017,20171008071974,PIT,1,JAX,16,4,1804,1,3,0,9,34,0,-4,C.Boswell,00-0031136
2017,20171015101881,OAK,1,LAC,26,4,1804,1,4,0,2,44,0,0,G.Tavecchio,00-0028907
2017,20171105042282,NYG,1,LA,27,4,1804,0,3,0,10,45,1,-17,A.Rosas,00-0032870
2017,20171203101946,LAC,1,CLE,4,4,1804,1,2,1,4,22,0,-1,T.Coons,00-0031112
2017,20171203112046,LA,0,ARI,2,4,1804,1,1,1,2,20,0,2,G.Zuerlein,00-0029621
2017,20171217022195,CLE,1,BAL,27,4,1804,1,1,0,10,45,1,-10,Z.Gonzalez,00-0033862
2017,20171217072143,ARI,0,WAS,1,4,1804,1,4,1,1,19,0,-8,P.Dawson,00-0004091
2017,20171223001961,IND,0,BAL,42,4,1804,0,1,0,5,60,3,-6,A.Vinatieri,00-0016919
2017,20171224022171,CIN,1,DET,9,4,1804,1,2,0,7,27,1,-4,R.Bullock,00-0029421
2017,20171231072087,WAS,0,NYG,31,4,1804,1,1,0,10,49,3,-8,D.Hopkins,00-0030098
2018,20180923012352,BAL,1,DEN,34,4,1804,1,2,0,10,52,0,3,J.Tucker,00-0029597
2018,20180923032001,HOU,1,NYG,10,4,1804,1,3,1,10,28,0,-17,K.Fairbairn,00-0032726
2018,20180923052533,SF,0,KC,21,4,1804,1,3,0,7,39,0,-28,R.Gould,00-0023252
2018,20180923102170,LA,1,LAC,28,4,1804,0,4,0,3,46,0,7,S.Ficken,00-0033138
2018,20180923122235,SEA,1,DAL,29,4,1804,1,1,0,10,47,0,11,S.Janikowski,00-0019646
2018,20180930102010,LAC,1,SF,30,4,1804,1,3,0,8,48,2,-2,C.Sturgis,00-0030390
2018,20181001002016,DEN,1,KC,16,4,1804,1,4,0,5,34,0,0,B.McManus,00-0029822
2018,20181014072031,SEA,0,OAK,26,4,1804,1,4,0,5,44,1,14,S.Janikowski,00-0019646
2018,20181015002087,SF,0,GB,28,4,1804,1,4,0,12,46,0,1,R.Gould,00-0023252
2018,20181104082180,SEA,1,LAC,26,4,1804,1,2,0,15,44,0,-12,S.Janikowski,00-0019646
2018,20181209002392,BUF,1,NYJ,31,4,1804,0,4,0,11,49,0,4,S.Hauschka,00-0025944
2018,20181209082289,NYG,0,WAS,5,4,1804,1,3,1,5,23,1,30,A.Rosas,00-0032870
2018,20181209052113,KC,1,BAL,6,4,1804,1,4,0,4,24,0,4,H.Butker,00-0033303
2018,20181209042509,IND,0,HOU,36,4,1804,1,2,0,10,54,0,7,A.Vinatieri,00-0016919
2018,20181209032161,GB,1,ATL,30,4,1804,1,4,0,4,48,0,9,M.Crosby,00-0025580
2018,20181216112104,LA,1,PHI,18,4,1804,1,4,0,10,36,0,-3,G.Zuerlein,00-0029621
2010,20101010064273,TB,0,CIN,13,5,5,1,1,0,10,31,0,-1,C.Barth,00-0026138
2011,20111224044119,KC,1,OAK,31,5,5,0,1,0,10,49,1,0,R.Succop,00-0026968
2012,20120916024435,NE,1,ARI,24,5,5,0,3,0,16,42,0,-2,S.Gostkowski,00-0024333
2012,20121014044841,DET,0,PHI,1,5,5,1,3,1,1,19,0,-3,J.Hanson,00-0006800
2012,20121014003971,ATL,1,OAK,37,5,5,1,1,0,10,55,0,-1,M.Bryant,00-0020578
2012,20121021084536,NE,1,NYJ,25,5,5,1,3,0,3,43,0,-3,S.Gostkowski,00-0024333
2012,20121111103919,SF,1,STL,15,5,5,1,2,0,10,33,0,-3,D.Akers,00-0000108
2012,20121118074008,HOU,1,JAC,29,5,5,0,3,0,9,47,0,0,S.Graham,00-0019536
2014,20141012024334,CAR,0,CIN,26,5,5,1,2,0,10,44,0,-3,G.Gano,00-0026858
2015,20151011033956,WAS,0,ATL,34,5,5,1,2,0,3,52,2,-3,D.Hopkins,00-0030098
2017,20170911013801,LAC,0,DEN,26,5,5,0,4,0,2,44,0,-3,Y.Koo,00-0033702
2017,20171119063934,KC,0,NYG,5,5,5,1,3,0,3,23,0,-3,H.Butker,00-0033303
2009,20090913092435,ARI,1,SF,11,5,1805,1,2,0,10,29,0,-10,N.Rackers,00-0019676
2009,20090914002009,NE,1,BUF,2,5,1805,1,4,1,2,20,2,-6,S.Gostkowski,00-0024333
2009,20090914011983,SD,0,OAK,29,5,1805,1,3,0,9,47,1,-3,N.Kaeding,00-0022737
2009,20090927131651,SD,1,MIA,22,5,1805,0,4,0,17,41,1,0,N.Kaeding,00-0022737
2009,20091018021763,JAC,1,STL,39,5,1805,0,1,0,10,58,0,-4,J.Scobee,00-0022874
2009,20091108002070,ATL,1,WAS,15,5,1805,1,4,0,9,33,0,17,J.Elam,00-0004811
2009,20091108041881,KC,0,JAC,38,5,1805,0,3,0,10,56,0,-8,R.Succop,00-0026968
2009,20091213112512,OAK,1,WAS,48,5,1805,0,2,0,10,66,0,-7,S.Janikowski,00-0019646
2009,20091220071957,HOU,0,STL,34,5,1805,0,4,0,4,52,0,-4,K.Brown,00-0001980
2009,20091227002256,ATL,1,BUF,37,5,1805,0,1,0,10,55,0,10,M.Bryant,00-0020578
2010,20100103012078,CAR,1,NO,23,5,1805,1,1,0,10,41,0,11,J.Kasay,00-0009028
2010,20100912001869,CLE,0,TB,44,5,1805,0,2,0,5,62,1,4,P.Dawson,00-0004091
2010,20100926031957,NE,1,BUF,25,5,1805,1,1,0,10,43,1,-2,S.Gostkowski,00-0024333
2010,20101003021915,BAL,0,PIT,15,5,1805,1,4,1,15,33,1,0,B.Cundiff,00-0020972
2010,20101010122050,SF,1,PHI,22,5,1805,0,2,0,10,40,2,-9,J.Nedney,00-0011970
2010,20101031092218,TB,0,ARI,3,5,1805,1,2,1,3,21,0,5,C.Barth,00-0026138
2010,20101114021991,IND,1,CIN,29,5,1805,1,3,0,14,47,0,6,A.Vinatieri,00-0016919
2010,20101125012268,DAL,1,NO,36,5,1805,1,1,0,10,53,0,-17,D.Buehler,00-0027119
2011,20110912012427,OAK,0,DEN,45,5,1805,1,2,0,10,63,1,10,S.Janikowski,00-0019646
2011,20110918082151,CHI,0,NO,24,5,1805,1,2,0,10,42,0,-9,R.Gould,00-0023252
2011,20110925102453,BAL,0,STL,13,5,1805,1,3,0,10,31,1,24,B.Cundiff,00-0020972
2011,20111016042342,SF,0,DET,37,5,1805,1,2,0,9,55,1,-1,D.Akers,00-0000108
2011,20111023092060,GB,0,MIN,27,5,1805,1,3,0,15,45,1,-7,M.Crosby,00-0025580
2011,20111113102084,CLE,1,STL,25,5,1805,1,2,1,25,43,2,-4,P.Dawson,00-0004091
2011,20111117001963,NYJ,0,DEN,43,5,1805,0,2,0,10,61,0,0,N.Folk,00-0025565
2011,20111120062073,CAR,0,DET,14,5,1805,1,4,0,1,31,0,10,O.Mare,00-0010373
2011,20111120112099,NYG,1,PHI,30,5,1805,1,1,0,10,48,0,-10,L.Tynes,00-0019778
